Date,Time,Datetime,PM2.5,PM10,NO,NO2,NH3,SO2,CO,Ozone,WS,WD
11/26/2021,5:00:00,11/26/2021 5:00,290.5,463.25,445.15,77.35,63.7,12.25,1.35,4.93,0.4,301.4
11/26/2021,6:00:00,11/26/2021 6:00,272.25,420.25,383.5,79.92,58.2,12.3,0.62,5.88,0.48,301.52
11/26/2021,7:00:00,11/26/2021 7:00,246.25,376.25,327.02,81.65,66.28,10.55,2.77,10.7,0.48,302.4
11/26/2021,8:00:00,11/26/2021 8:00,274,412.5,420.93,83.05,63.72,10,3.7,20.12,0.4,302.12
11/26/2021,9:00:00,11/26/2021 9:00,317.25,500.25,375.62,138.95,79.35,10.25,4.38,47.9,0.52,277.17
11/26/2021,10:00:00,11/26/2021 10:00,399.25,643,218.57,239,92.83,8.93,4.2,130.25,0.48,272.68
11/26/2021,11:00:00,11/26/2021 11:00,490.5,734.75,89.05,300.15,93.85,13.38,3.67,NA,0.72,289.45
11/26/2021,12:00:00,11/26/2021 12:00,460,675.5,13.88,215.35,94.4,12.6,2.55,174.25,0.97,313.07
11/26/2021,13:00:00,11/26/2021 13:00,398.5,603.5,1.9,87.25,71.05,12.55,0.62,131.05,0.98,250.1
11/26/2021,14:00:00,11/26/2021 14:00,231.75,358.75,0.78,47.27,54.88,16.55,0.65,116.58,0.95,326.52
11/26/2021,15:00:00,11/26/2021 15:00,158.5,248.5,0.72,47.35,53.98,15.45,0.6,124.47,0.67,248.08
11/26/2021,16:00:00,11/26/2021 16:00,184,298,1.12,56.33,53.5,13.72,0.7,112.15,0.5,330.6
11/26/2021,17:00:00,11/26/2021 17:00,187,315.25,1.25,97.75,56.7,13.43,1.25,60.97,0.3,315.92
11/26/2021,18:00:00,11/26/2021 18:00,202.25,402.5,117.53,166.1,61.98,12.4,3.38,14.98,0.38,314.82
11/26/2021,19:00:00,11/26/2021 19:00,237,520.75,328.88,167.03,62.48,14.25,4.88,7.08,0.3,314
11/26/2021,20:00:00,11/26/2021 20:00,300.75,567,404.2,159.72,63.1,14.17,6.65,6.67,0.45,314.02
11/26/2021,21:00:00,11/26/2021 21:00,354.5,617.5,462.5,134.3,68.62,16.75,2.08,7.15,0.35,314.02
11/26/2021,22:00:00,11/26/2021 22:00,378.5,662,482.5,122.85,56,19.7,2.51,9.95,0.3,314.05
11/26/2021,23:00:00,11/26/2021 23:00,404.75,655.5,NA,109.03,64.58,22.6,0.01,15.6,0.3,314.02
11/27/2021,0:00:00,11/27/2021 0:00,441.75,709.25,NA,96.35,67.22,25.45,0.01,12.05,0.35,314.02
11/27/2021,1:00:00,11/27/2021 1:00,440.25,719.75,NA,111.65,74.72,25.02,6.78,10.05,0.45,314.08
11/27/2021,2:00:00,11/27/2021 2:00,440.75,710.5,NA,118.78,83.22,12.55,3.85,7.6,0.4,314.05
11/27/2021,3:00:00,11/27/2021 3:00,406.75,598.5,348.4,109.8,64.4,1.4,2,6.58,0.42,314.05
11/27/2021,4:00:00,11/27/2021 4:00,346.75,507,257.27,104.58,64.4,1.32,1.07,5.22,0.43,314.02
11/27/2021,5:00:00,11/27/2021 5:00,300.25,435.25,167.17,87.05,67.9,NA,0.15,6.7,0.3,314.02
11/27/2021,6:00:00,11/27/2021 6:00,293,422.25,259.05,76.53,65.05,2.58,0.2,6.65,0.35,314.02
11/27/2021,7:00:00,11/27/2021 7:00,310.25,462,351.83,82.28,69.83,6.18,2.65,6.22,0.5,314.02
11/27/2021,8:00:00,11/27/2021 8:00,347.5,496.5,395.3,86.33,72.88,11.48,3.25,5.65,0.55,314.08
11/27/2021,9:00:00,11/27/2021 9:00,397.75,583.25,263.73,104.72,77.67,9.93,2.83,6.15,0.98,321.2
11/27/2021,10:00:00,11/27/2021 10:00,338.75,525.75,108.12,127.7,80.47,6.03,1.7,12.18,1.52,9.05
11/27/2021,11:00:00,11/27/2021 11:00,268.75,462.75,4.1,73.9,61.6,6.1,3.02,41.7,1.18,341.35
11/27/2021,12:00:00,11/27/2021 12:00,205,339,2.45,64.67,61.33,7.62,0.05,89.33,1.23,313.43
11/27/2021,13:00:00,11/27/2021 13:00,241,370,1.75,52.8,71.88,10.97,0.98,138.5,1,259.98
11/27/2021,14:00:00,11/27/2021 14:00,228.5,355.25,1.5,38.6,66.4,13.03,0.88,137.95,1.02,283.9
11/27/2021,15:00:00,11/27/2021 15:00,189.5,308.25,1.3,36.23,68.8,14,0.9,135.57,0.98,299.55
11/27/2021,16:00:00,11/27/2021 16:00,183,301.25,0.9,45.38,67,14.65,0.93,124.05,0.88,261.62
11/27/2021,17:00:00,11/27/2021 17:00,173.75,302.5,1.73,78.22,63.72,15.9,1.02,79.65,0.45,307.45
11/27/2021,18:00:00,11/27/2021 18:00,167.5,309.75,4.12,112,63.5,13.43,1.45,42.8,0.32,304.73
11/27/2021,19:00:00,11/27/2021 19:00,189,375.25,82.6,143.27,64.47,12.93,2.92,12.45,0.3,304.22
11/27/2021,20:00:00,11/27/2021 20:00,237.25,455.5,128.28,142.18,70.62,17.4,4.15,14.97,0.3,304.07
11/27/2021,21:00:00,11/27/2021 21:00,291.75,522.75,210.15,133.52,68.32,19.52,5.25,15.23,0.38,303.8
11/27/2021,22:00:00,11/27/2021 22:00,317.5,566.25,229.62,112.15,69.53,19.45,4.92,14.42,0.45,304.07
11/27/2021,23:00:00,11/27/2021 23:00,314.75,528.5,194.57,108.88,68.7,17.12,4.2,13.25,0.45,305.07
11/28/2021,0:00:00,11/28/2021 0:00,309.75,507.75,270.17,103.88,72.7,17.32,3.68,12.12,0.55,305.07
11/28/2021,1:00:00,11/28/2021 1:00,301.5,504.75,235.1,98.92,74.5,15.48,2.8,19,0.55,305.73
11/28/2021,2:00:00,11/28/2021 2:00,296.25,461.75,261.35,103.83,84.8,13.47,3,114.3,0.7,305.73
11/28/2021,3:00:00,11/28/2021 3:00,327,488,156.1,80.5,76.1,10.6,2.15,126.57,0.38,304.48
11/28/2021,4:00:00,11/28/2021 4:00,344.5,484.75,192.2,73.62,72.93,11.25,2.05,133.03,0.3,304.52
11/28/2021,5:00:00,11/28/2021 5:00,348.25,478.75,255.85,63.22,79.3,12.9,2,114.08,0.32,304.3
11/28/2021,6:00:00,11/28/2021 6:00,359.5,485.75,169.22,69.3,77.1,14.28,1.67,80.18,0.43,304.32
11/28/2021,7:00:00,11/28/2021 7:00,344.5,472.25,270.23,72.12,75.12,14.65,2.17,51.17,0.3,303.95
11/28/2021,8:00:00,11/28/2021 8:00,355.75,487,203.05,81.15,81.72,14.07,2.42,31.55,0.32,304.28
11/28/2021,9:00:00,11/28/2021 9:00,391.25,528.25,109.55,88.85,86.5,13.25,1.8,19.67,0.4,295.6
11/28/2021,10:00:00,11/28/2021 10:00,353,493.25,18.45,83.42,87.65,9.55,1.05,30.6,0.55,251.5
11/28/2021,11:00:00,11/28/2021 11:00,330.25,465.25,4.5,64.05,87.62,9.55,0.6,63.73,0.88,260.75
11/28/2021,12:00:00,11/28/2021 12:00,283.25,423.75,2.88,55.42,85.55,9.1,0.38,91.4,1.23,271.73
11/28/2021,13:00:00,11/28/2021 13:00,255,384.5,1.55,45.85,78.7,10.25,0.9,114.78,1.12,243.6
11/28/2021,14:00:00,11/28/2021 14:00,211.25,337,1.5,35.17,67.28,13.17,0.75,122.62,0.78,253.85
11/28/2021,15:00:00,11/28/2021 15:00,180.5,304,1.25,35.5,66.75,13.72,0.8,126.97,0.68,245.9
11/28/2021,16:00:00,11/28/2021 16:00,183,319,1.18,33.2,63.52,13.7,0.8,127.33,0.5,161.12
11/28/2021,17:00:00,11/28/2021 17:00,179.75,311.75,1.7,40.5,64.3,13.65,1,113.83,0.35,165.88
11/28/2021,18:00:00,11/28/2021 18:00,193.5,351.75,174.35,141.57,68.88,14.05,2.65,19.05,0.32,169
11/28/2021,19:00:00,11/28/2021 19:00,227,508.5,391.7,158.43,71.9,17.93,8.05,10.97,0.3,166.12
11/28/2021,20:00:00,11/28/2021 20:00,287.25,649.5,NA,151.43,71.45,18.95,9.55,12.02,0.45,163.82
11/28/2021,21:00:00,11/28/2021 21:00,302.5,556.25,427.32,143.18,69.42,17.27,6.8,12.05,0.43,155.12
11/28/2021,22:00:00,11/28/2021 22:00,273.75,455.5,NA,141.95,65.8,20.12,7.7,23.23,0.3,154.12
11/28/2021,23:00:00,11/28/2021 23:00,309.25,552.75,NA,130.8,64.97,21.68,8.43,74.07,0.3,153.93
11/29/2021,0:00:00,11/29/2021 0:00,339,559,NA,104.95,69.32,21.3,7.9,98,0.3,153.97
11/29/2021,1:00:00,11/29/2021 1:00,346,525.75,418.95,102.35,77.12,19.38,4.58,87.5,0.32,153.93
11/29/2021,2:00:00,11/29/2021 2:00,342.25,514.25,446.65,95.5,82.62,11.48,3.72,168.9,0.55,152.88
11/29/2021,3:00:00,11/29/2021 3:00,327.75,486.25,402.7,109.2,63.6,7.3,2.5,99.97,0.32,160.53
11/29/2021,4:00:00,11/29/2021 4:00,340.5,500.5,354.3,91.85,67.42,9.95,2.15,35.25,0.43,166.53
11/29/2021,5:00:00,11/29/2021 5:00,323.25,482.5,410.07,77.58,71.28,10,1.72,30.55,0.45,156.3
11/29/2021,6:00:00,11/29/2021 6:00,305,407,255.48,77.62,68.07,8.5,0.6,27.45,0.38,153.75
11/29/2021,7:00:00,11/29/2021 7:00,290.25,396.25,363.08,77.32,79.28,9.72,3.3,24.05,0.62,157.05
11/29/2021,8:00:00,11/29/2021 8:00,318.25,454.75,397.23,79.55,67.25,12.55,4,25.85,0.55,195.8
11/29/2021,9:00:00,11/29/2021 9:00,344.25,515.75,235.07,119.5,71.72,11.1,2.6,17.95,0.8,284.3
11/29/2021,10:00:00,11/29/2021 10:00,331.5,515.25,121.18,164.8,80.6,8.45,1.43,13.75,1.2,264.23
11/29/2021,11:00:00,11/29/2021 11:00,299.75,459.75,34.5,177.97,75.25,10.53,0.5,20.65,1.05,214.8
11/29/2021,12:00:00,11/29/2021 12:00,267,419.5,9.25,127.53,73.05,17.32,0.1,57.43,1.38,163.12
11/29/2021,13:00:00,11/29/2021 13:00,235.25,382.75,4.32,82.9,68.12,16.83,0.88,96.65,1.57,165.2
11/29/2021,14:00:00,11/29/2021 14:00,182.5,325.5,2.88,62.92,52.35,21.73,0.7,122.58,1.85,165.95
11/29/2021,15:00:00,11/29/2021 15:00,162,295.5,2.15,59.43,47.75,16.32,0.45,114.35,1.88,169.2
11/29/2021,16:00:00,11/29/2021 16:00,113.75,238.5,2.7,72.25,42.05,14.3,0.35,82.53,1.8,165.15
11/29/2021,17:00:00,11/29/2021 17:00,90,203.25,8.93,117.02,39.35,13.5,0.77,30.7,0.72,147.9
11/29/2021,18:00:00,11/29/2021 18:00,107.5,259.25,53.62,142.35,50.7,11.15,1.48,6.2,0.47,99.7
11/29/2021,19:00:00,11/29/2021 19:00,130.5,300.25,56.05,140.45,50.3,10.68,1.7,6.38,0.43,112.08
11/29/2021,20:00:00,11/29/2021 20:00,153.25,304.75,72.88,133.35,50.2,11.45,2,6.03,0.55,118.75
11/29/2021,21:00:00,11/29/2021 21:00,166.75,316,123.05,128,47.4,12.32,2.7,5.62,0.55,166.2
11/29/2021,22:00:00,11/29/2021 22:00,180.75,336.25,74.15,115.97,47.45,13.2,1.92,5.55,0.5,193.13
11/29/2021,23:00:00,11/29/2021 23:00,190.75,316.5,54.6,106.62,46.5,14.05,1.62,6,0.68,166.6
11/30/2021,0:00:00,11/30/2021 0:00,195.75,318.75,68.22,99.88,49.67,13.75,1.43,6.68,0.5,73.47
11/30/2021,1:00:00,11/30/2021 1:00,190,311.75,42.52,90.97,47.23,12.12,1.05,6.58,0.45,126.18
11/30/2021,2:00:00,11/30/2021 2:00,174.25,282,26.97,81.97,53.4,7.97,0.7,11.2,0.6,198.25
11/30/2021,3:00:00,11/30/2021 3:00,171.25,273.25,23.7,86.6,47.8,6.2,0.5,8.3,0.8,203.47
11/30/2021,4:00:00,11/30/2021 4:00,168.75,264,21.92,80.35,43.98,6.53,0.38,9,0.85,201.98
11/30/2021,5:00:00,11/30/2021 5:00,168.75,259.5,12.43,72.42,49.05,6.4,0.25,13.8,1.48,168.72
11/30/2021,6:00:00,11/30/2021 6:00,174.25,260.5,10.75,79.15,44.2,8.47,0.4,13.1,0.75,155.5
11/30/2021,7:00:00,11/30/2021 7:00,189.25,287.75,27.05,85.7,44.28,9.25,1.23,7.45,0.85,159.97
11/30/2021,8:00:00,11/30/2021 8:00,205.5,326,50.22,88.5,45.67,8.6,1.5,6.05,0.85,161.07
11/30/2021,9:00:00,11/30/2021 9:00,213.25,439,49.58,94.03,47.27,8.8,1.65,7.8,0.55,109.97
11/30/2021,10:00:00,11/30/2021 10:00,229.25,647.5,36.6,101.55,55.3,7.3,1.62,15.95,1.27,152.45
11/30/2021,11:00:00,11/30/2021 11:00,217.75,406.25,16.93,104.17,55.35,7.22,1.5,33.48,2.02,170.25
11/30/2021,12:00:00,11/30/2021 12:00,201,364,8.62,97.33,55.3,7.53,1.38,60.53,1.77,167.5
11/30/2021,13:00:00,11/30/2021 13:00,174,331.25,4.22,74.42,53.8,8.3,0.95,97.75,2.3,169.8
11/30/2021,14:00:00,11/30/2021 14:00,159.75,298.25,3.4,67.58,46.18,13.3,0.93,111.03,1.68,164.97
11/30/2021,15:00:00,11/30/2021 15:00,168.5,300,2.62,66.05,44.8,14.9,0.9,110.08,1.83,166.07
11/30/2021,16:00:00,11/30/2021 16:00,158.25,286.5,3.17,77.53,43.97,13.75,0.9,92.62,0.72,156.95
11/30/2021,17:00:00,11/30/2021 17:00,157.25,304.75,22.58,128.45,44.57,14.15,1.55,38.05,0.38,86.07
11/30/2021,18:00:00,11/30/2021 18:00,182,368.75,129.28,160.1,51.48,13.1,2.88,5.17,0.3,84.05
11/30/2021,19:00:00,11/30/2021 19:00,200,438.5,91.2,145.03,56.57,12.15,2.4,6.58,0.4,86.6
11/30/2021,20:00:00,11/30/2021 20:00,227.25,442.25,63.83,133.9,59,10.45,2.25,6.5,0.4,85.4
11/30/2021,21:00:00,11/30/2021 21:00,224,420.5,106.03,126.58,54.45,11.5,2.35,6.03,0.48,81.8
11/30/2021,22:00:00,11/30/2021 22:00,217.75,375.25,206.7,116.55,46.2,14.43,3.73,6.02,0.62,62.4
11/30/2021,23:00:00,11/30/2021 23:00,231.5,401.75,173.57,115.38,49.15,15.78,3.1,5.75,0.42,89.15
12/1/2021,0:00:00,12/1/2021 0:00,214,353.75,126.3,114.28,46.62,14.9,1.97,5.38,1.18,173.15
12/1/2021,1:00:00,12/1/2021 1:00,192.25,330.5,180.85,113.8,49.92,15.02,1.88,5.88,0.52,184.67
12/1/2021,2:00:00,12/1/2021 2:00,194,326.75,151.35,107.17,57.55,11.57,1.72,12.3,0.3,185.22
12/1/2021,3:00:00,12/1/2021 3:00,205,312.25,403.1,93.6,34.8,11.3,1.9,7.47,0.3,184.7
12/1/2021,4:00:00,12/1/2021 4:00,200.25,336.25,281.57,103.82,50.38,11.77,1.7,5.8,0.73,162.18
12/1/2021,5:00:00,12/1/2021 5:00,195.5,322,261.05,96.95,55.33,11.15,1.38,5.5,0.57,142.73
12/1/2021,6:00:00,12/1/2021 6:00,196.5,331.75,171.68,90.1,48.62,11.97,1.1,4.15,0.85,87.28
12/1/2021,7:00:00,12/1/2021 7:00,191.25,305,153.4,85.5,47.38,11.75,1.52,4.7,0.7,53.88
12/1/2021,8:00:00,12/1/2021 8:00,183.75,316.75,152,80.4,48.45,11.62,1.65,5.5,0.48,77.6
12/1/2021,9:00:00,12/1/2021 9:00,198,376.5,163.3,91.05,48.58,12.57,1.98,6.1,0.42,104.78
12/1/2021,10:00:00,12/1/2021 10:00,207.75,402.25,120.8,109.03,59.65,11.12,1.98,5.85,0.57,130.68
12/1/2021,11:00:00,12/1/2021 11:00,212,440,100.03,135.97,61.32,9.9,2.08,6.47,0.65,135.68
12/1/2021,12:00:00,12/1/2021 12:00,221,518.25,54.67,166.72,64.95,10.62,2.02,11.67,0.78,145.35
12/1/2021,13:00:00,12/1/2021 13:00,228.5,537.25,49.2,186.28,63.9,11.1,1.77,13.07,1.12,177.17
12/1/2021,14:00:00,12/1/2021 14:00,230.5,416.75,83.9,207.5,57.4,13.4,2.23,7.7,1,165
12/1/2021,15:00:00,12/1/2021 15:00,238.75,432.5,36.65,165.95,52.6,14.45,1.38,12.25,1.02,162.72
12/1/2021,16:00:00,12/1/2021 16:00,204,369.75,29.43,169.4,50.15,12.95,1.5,12.93,0.52,138.07
12/1/2021,17:00:00,12/1/2021 17:00,210.5,431.5,26.8,184.75,53.7,11.93,2.08,12.47,0.68,147.2
